source,target,content,type
340078930269759384907011515814156661209,1194025010621321226,"to get the length of the port address, for the bind call, can we just use len(port)?",posted_in_channel
340078930269759384907011515814156661209,340078930269759384907011515814156661209,"Its as if im not getting any response from the server, but connect and send aren't throwing any errors. Could it be a problem with sending to the right address?",replied_to
340078930269759384907011515814156661209,1223783705324027955,I believe so,posted_in_thread
340078930269759384907011515814156661209,1194025134013550693,"I have seen people reference test prep questions that were done at the beggining of classes, are we able to access those anywhere?",posted_in_channel
340078930269759384907011515814156661209,1194666445188104283,Will there be TA hours on monday since it is a holiday?,posted_in_channel
174192355824650546388594311032805928222,1192932762009743486,Are others still having ssh issues? Mine's still not working even with the vpn,posted_in_channel
210696752416145079479542665822346459142,1194024836163457154,Anyone know why fork is printing the pid to the terminal? I keep getting this error before my child process can even run.,posted_in_channel
210696752416145079479542665822346459142,1204277594137174067,"It just says the output does not match, because when the autograder calls it it prints the pid out twice.",posted_in_thread
210696752416145079479542665822346459142,1203386260551508040,"nvm, it might have been the getpid function that prints it",posted_in_thread
210696752416145079479542665822346459142,1194024887996653569,What is the difference between sigint and sigstp?,posted_in_channel
210696752416145079479542665822346459142,1194024960109334618,"On Level 0, all my tests pass except the last one, it shows the error "" Address family not supported by protocol"", does the address family change from AI_NET for Level 0?",posted_in_channel
210696752416145079479542665822346459142,1194025010621321226,"I pulled all the changes to my machine but my code still gives this error when I try to make it, any tips? *** No rule to make target '../code/sbuf.c', needed by 'proxy'.  Stop.",posted_in_channel
271606130257931040264410172388958164171,1192932762009743486,something like 2>&1 or 2<&1 (i cant remember),posted_in_channel
102081985586988144858613090506831870859,1194024142513639434,"I'm new to VMs but it looks like the provided image is for x86 systems? I have a mac m1, does there happen to be an ARM-based version?",posted_in_channel
102081985586988144858613090506831870859,1194024189657628884,Real quick I can’t figure out level 9 going to level 10- I’m using 2>&1 but it’s giving the same output with and without.,posted_in_channel
102081985586988144858613090506831870859,1198134356502388816,I did that^,posted_in_thread
102081985586988144858613090506831870859,1194024960109334618,"On level 0, I have a while loop set up to extract the nonce and make another request while the chunklength > 0. I update the nonce the same way every time. My loop runs fine for five iterations, and then I get the wrong nonce error. Has anyone else had this issue?",posted_in_channel
102081985586988144858613090506831870859,1194025159582031882,It’s weirdly comforting to know it never gets less confusing,posted_in_channel
2767881011214310459907547949528869005,1194024189657628884,"Any tips for level 5 (getting the password for 6)? I’m not sure if accessing the .tar.gz file correctly
(Edit: Thanks y’all!)",posted_in_channel
2767881011214310459907547949528869005,1194024887996653569,"I’m having trouble with test07. When I run the commands on my tsh and on tshref, they look the same – but the test is failing. Anyone have ideas on what could be the problem?",posted_in_channel
2767881011214310459907547949528869005,1194025010621321226,"Has anyone gotten a ""Transport endpoint is not connected"" error when calling recv? recv(sfd, buffer, 1024, 0) is returning -1, and when I call perror I get the transport endpoint error. I have a valid sfd, so I'm not sure what the problem could be.",posted_in_channel
2767881011214310459907547949528869005,2767881011214310459907547949528869005,"In classic fashion, right after posting this I found my answer (I had mixed up two of my variables). Thanks!",replied_to
224089382660531609590317646578249368769,1194024309648265377,Any Hints on 6 I can't figure out how to print a 10,posted_in_channel
224089382660531609590317646578249368769,1194024887996653569,"if anyone is having problems with your signals getting places remember they need to go to the process group not just the process use -pid ""negative process ID""",posted_in_channel
224089382660531609590317646578249368769,1194025134013550693,On this review question do you expect us to take buffering into account. Since printf() is buffered the processes wont write anything to stdout until the buffer is flushed at program exit.,posted_in_channel
262094231451182191404706337820760825770,1192932762009743486,Does anyone know an easy way to debug forked processes within an idea like visual studio code where you can step through each child process and see open forked processes?,posted_in_channel
270645575680746440902832661288974690241,1192932762009743486,The remote machine has been in and out for the past 3 days. I think they are still trying to resolve the issue.,posted_in_channel
99889371177503371068131869094447894537,1192932762009743486,would it be possible to request the slides under content in an alternate format to ppt? (pdf ideally for maximum portability) i like to review them from my phone and ppt doesn't quite work for that,posted_in_channel
99889371177503371068131869094447894537,1194024189657628884,"did you ssh to moat/schizo first, and ssh from that connection?",posted_in_channel
99889371177503371068131869094447894537,162856231949085373146913158308748231179,"That's what I was trying to do, but it kept failing (indicating that bandit0 was the wrong password)",replied_to
99889371177503371068131869094447894537,1194024406561869896,"i submitted an incomplete exam since the deadline was coming, thinking i could start another one after midnight and just use a late day, but i don't have an option to start a new HW 6",posted_in_channel
99889371177503371068131869094447894537,1194024836163457154,nan,posted_in_channel
99889371177503371068131869094447894537,1194025134013550693,unrelated https://www.amazon.com/Phinus-Industrial-Grade-Wrapping-Covering-Bulletin/dp/B0C1GYCV9V,posted_in_channel
99889371177503371068131869094447894537,1197604168605646858,🐇,posted_in_thread
119722041031693221773777027358557457302,1194024836163457154,How are you guys finding the number of commands?,posted_in_channel
273797390258193659731801189198392086953,1194024836163457154,"I'm having trouble with Test38. It should be noted this is the __only test I am having ""Bad file descriptor"" errors__ for? The only other tests I fail are Test34 and Test42, though they fail for different reasons (tsh:/bin/rm:cannotremove'(tshtmp-1)Nosuchfileordirectory)

```
tsh> ./myppid | ./mygrep 5 [a-z] | ./mygrep 5 [0-9]
/bin/grep: (standard input): Bad file descriptor
/bin/grep: (standard input): Bad file descriptor
tsh> ./myppid | ./mygrep 5 [0-9] | ./mygrep 5 [a-z]
/bin/grep: (standard input): Bad file descriptor
/bin/grep: (standard input): Bad file descriptor
tsh> ./myppid | ./mycat 5 | ./mygrep 5 [a-z]
/bin/grep: (standard input): Bad file descriptor
/bin/grep: (standard input): Bad file descriptor
tsh> ./myppid | ./mycat 5 | ./mycat 5 | ./mygrep 5 [a-z]             << Any idea why the case of 2 intermediary cats would make bad file descriptor errors stop?
tsh> ./myppid | ./mycat 5 | ./mygrep 5 [0-9]
/bin/grep: (standard input): Bad file descriptor
/bin/grep: (standard input): Bad file descriptor
(211567)                                                             << Also, the correct output still comes through?
```",posted_in_channel
130268236088065670371279347732395796605,1194024142513639434,"For the “remote compilation and execution” section, do we SSH into a lab computer before doing step 1? If so, why is step 2 to SSH in? And if not, how do we access the “hello.c” program?",posted_in_channel
130268236088065670371279347732395796605,1195436174332936334,Ahhh thank you so much!!,posted_in_thread
130268236088065670371279347732395796605,1194024406561869896,"I keep running into an error in the CGI portion, where I’m using “read” to take in the request body, but myprog1 always returns -1 from that command. Any ideas? I run my program by setting the environment variables for QUERY_STRING and CONTENT_LENGTH and then running ./myprog1, but when I enter in the username/password string, it returns -1 from the read command.",posted_in_channel
130268236088065670371279347732395796605,1194024836163457154,Hey friends! I’m getting a segmentation fault upon typing in “quit” on my tiny shell for checkpoint 1… any thoughts or suggestions? Do I need to initialize the char *s to anything before I send them over to the parseline and parseargs functions?,posted_in_channel
130268236088065670371279347732395796605,277656830372749361549898847761764876878,"It will look something like this

```
Connecting to <IP address> (addr family: <Some num>)
<Message/treasure string value>
```
```
Connecting to 192.168.2.228:32400 (addr family: 2)
abcdefghij
```",replied_to
130268236088065670371279347732395796605,1194024960109334618,"For level 0, I'm pretty sure my code is working fine but it's failing the automated testing. I can't figure out which print statements I'm supposed to keep (and, for example, if I need to print the treasure at the end myself, or if I can use the print_bytes function...) What is the output for Level 0 supposed to look like in the automated testing?",posted_in_channel
213230710195667783046691403806457688595,1194025134013550693,Can the double sided sheet of notes be printed or does it need to be handwritten?,posted_in_channel
177395904021552631937737350662753792721,1192932762009743486,"It's a known error with Learning Suite right now, the engineers are working on it",posted_in_channel
177395904021552631937737350662753792721,1198034000686620732,"I'm no expert but I think it's because bash executes left to right, so the environment variable isn't defined until after the program is run",posted_in_thread
177395904021552631937737350662753792721,1194024243554431118,"-p is looking for a process id, which the fork executable conveniently outputs",posted_in_channel
177395904021552631937737350662753792721,1200899047930728448,"The homework specifies the names of the fields you need (user, pid, ppid, etc.)",posted_in_thread
177395904021552631937737350662753792721,1194024309648265377,It's kind of similar to case 2--look at the order that handlers interrupt each other,posted_in_channel
177395904021552631937737350662753792721,1194024836163457154,"I made an array that stored all the pids, then for looped through that array after all my parent/child logic executed",posted_in_channel
177395904021552631937737350662753792721,307041291113035625575560484892705380920,"I made an array that stored all the pids, then for looped through that array after all my parent/child logic executed",replied_to
177395904021552631937737350662753792721,1204277594137174067,i had something like that at one point and it turned out that i had two processes writing to stdout,posted_in_thread
177395904021552631937737350662753792721,1194024887996653569,I mostly used atoi() for my bgfg error checking,posted_in_channel
177395904021552631937737350662753792721,1194024960109334618,"Make sure that you're reading however many bytes are indicated in the size variable as your chunk--if you're getting a response size of one, there's probably an error code associated with it. The chunkLen should tell you this",posted_in_channel
33651990057155220834571013437851872837,1194024243554431118,"when I commented out the file-write stuff from part 3, it didn't affect the output to the terminal, so i don't think it really matters?",posted_in_channel
33651990057155220834571013437851872837,32257028701880952926874764698816734147,"when I commented out the file-write stuff from part 3, it didn't affect the output to the terminal, so i don't think it really matters?",replied_to
33651990057155220834571013437851872837,1194024960109334618,"stupid question... for checkpoint 1, I have a few differences from the example message given (aside from different user id). After the 00 byte, I have 31 instead of 01, and my seed number is also reversed. Whenever I try to switch the seed number using htonl, I end up with 00 00 instead of 1E 27. Is that everyone else's experience too? Should I just move on?",posted_in_channel
33651990057155220834571013437851872837,1194025159582031882,"TIL the /a escape sequence (i.e. printf(""/a"")) will make your computer emit an alarm sound",posted_in_channel
162856231949085373146913158308748231179,1192932762009743486,"I don't personally, but I imagine you could look at a specific process if you put a break point where only one process could reach (e.g., the branch that either the parent or the child takes)",posted_in_channel
162856231949085373146913158308748231179,1194024142513639434,"Should we expect to need to update from the class repository often, or should it stay pretty much the same throughout the semester?",posted_in_channel
162856231949085373146913158308748231179,1194423279310622832,"Okay, sounds good",posted_in_thread
162856231949085373146913158308748231179,1194024189657628884,"That's what I was trying to do, but it kept failing (indicating that bandit0 was the wrong password)",posted_in_channel
162856231949085373146913158308748231179,1194024338177937451,"What are the odds we could get the folders renamed in the git repo so that homework 5 says ""05"" or ""5"" somewhere in it, rather than just the title? Number the labs is great for keeping the folders in order, but offsets the homework numbers from the folder numbers. Just a small thing, but would be less confusing every time I start a homework assignment.",posted_in_channel
162856231949085373146913158308748231179,1194024836163457154,Do the automated tests check for things like giving the child processes the correct group ID  and reaping all of the children before continuing the eval loop?,posted_in_channel
162856231949085373146913158308748231179,1194024887996653569,"Its a struct (the members are public), so you can just access and reassign them anytime",posted_in_channel
162856231949085373146913158308748231179,1194025010621321226,"I am getting the same response from the server. At least we know we're hitting it. But if they're expected to fail, then I am going to carry on and see what happens",posted_in_channel
162856231949085373146913158308748231179,236964044674320100166190076863234481461,"I am getting the same response from the server. At least we know we're hitting it. But if they're expected to fail, then I am going to carry on and see what happens",replied_to
189294666892469755844061331029618080209,1192932762009743486,We're supposed to be marking attendance?,posted_in_channel
189294666892469755844061331029618080209,1194025134013550693,Thank you Doctor Seamons!,posted_in_channel
305289942014839779794176700958385307733,1194024836163457154,"With forking two children, I’m using a for loop and forking twice. Is this correct and if so, how are you storing child pids so you can call wait on them?",posted_in_channel
305289942014839779794176700958385307733,125831475142104118841167596917535727369,"I didn’t use a for loop. I forked once, then if (in parent) {fork second time}",replied_to
305289942014839779794176700958385307733,1194024960109334618,How are we meant to get the random port from the recvfrom call in level 3? Using strace I can see a member of the passed in sockaddr struct to recvfrom is named sin_port. Is that what we’re meant to get the port from? Or are we meant to use the parse helper function?,posted_in_channel
305289942014839779794176700958385307733,1194025010621321226,I just ran into the same thing - thanks for the note!,posted_in_channel
32257028701880952926874764698816734147,1192932762009743486,I haven’t been able to go to class because of health issues. Could you explain me the new late policy?,posted_in_channel
32257028701880952926874764698816734147,1194024142513639434,has anyone tried to connect PyCharm to the CS computers via ssh? (the same than https://github.com/kentseamons/byu-cs324-w2024/blob/master/contrib/vscode-setup/README.md but with PyCharm),posted_in_channel
32257028701880952926874764698816734147,1194024243554431118,"for question 18, are we supposed to remove the everything from sections b and c, and then start writing code according to the instructions ?",posted_in_channel
32257028701880952926874764698816734147,1194024309648265377,any ideas or hint for scenario 5? I am kinda stuck. It's suppose to just print 1,posted_in_channel
32257028701880952926874764698816734147,1194024338177937451,"I am in step 16 of the hw and this is my server output. I am concerned with the ""?"". Is that how is supposed to look or did I do something wrong?",posted_in_channel
32257028701880952926874764698816734147,1194024406561869896,what does it mean by the last of the headers?,posted_in_channel
32257028701880952926874764698816734147,277656830372749361549898847761764876878,That’s right,replied_to
32257028701880952926874764698816734147,32257028701880952926874764698816734147,"as reference for those who have this question, the answer is query comes from environment variable and body from stdin",replied_to
32257028701880952926874764698816734147,1194024836163457154,In how many hours could I finish this lab? Is it like homework 3?,posted_in_channel
32257028701880952926874764698816734147,125831475142104118841167596917535727369,"I am doing accept(sfd, NULL, NULL) because I think we don't need to store address information",replied_to
32257028701880952926874764698816734147,1194024887996653569,"is this the correct way to change the status of a job to stopped? `getjobpid(jobs, returnedPID)->state = ST;`",posted_in_channel
32257028701880952926874764698816734147,1207943283821649970,"I think so, I am using killpg in every occasion",posted_in_thread
32257028701880952926874764698816734147,1194024960109334618,"I am a little bit lost on the checkpoint 2 (Socket Setup). I am not sure what to do here. Any ideas/hints? Am I supposed to  do something similar to the hw 5 sockets (https://github.com/kentseamons/byu-cs324-w2024/blob/master/07-hw-sockets/client.c#L54) , where we have a for loop iterating through each of the results of getaddrinfo() ?",posted_in_channel
32257028701880952926874764698816734147,236964044674320100166190076863234481461,Did you solve this? I had the same issue and I can help you fix it if you need,replied_to
32257028701880952926874764698816734147,1194025010621321226,"I am doing accept(sfd, NULL, NULL) because I think we don't need to store address information",posted_in_channel
32257028701880952926874764698816734147,1194025134013550693,Is the midterm 1 online or do we take it in the testing center?,posted_in_channel
198577503545578801442082863432953009824,1194024338177937451,"I had that issue when I was using `local_addr` in the `accept` call instead of `remote_addr`, changing it to remote fixed it for me (but I'm not positive my logic is sound)",posted_in_channel
191765591010695004891716513354517374979,1192932762009743486,https://tenor.com/view/hello-there-hi-there-greetings-gif-9442662,posted_in_channel
191765591010695004891716513354517374979,1194024142513639434,"After cloning the Class repo, I am unable to push a mirror to my repository, which I have made, and I have tested that I can push to it from from the Lab machine (I did all of the steps but realized this one doesn't work). This is the error I encounter when I try to ```git push --mirror```

Edit: I do have a SSH key and I believe it works, as evident by the fact that I can push from the CS lab machines, and I used a SSH path to clone my private repo",posted_in_channel
191765591010695004891716513354517374979,1194523745000378389,Changing the default branch to master seemed to work. Thank you!,posted_in_thread
191765591010695004891716513354517374979,1194024406561869896,Were you able to figure this one out? I'm in a similar boat.,posted_in_channel
191765591010695004891716513354517374979,301404480614492085242838111690568286605,try `include <fcntl.h>` instead of `include <asm-generic/fcntl.h>`,replied_to
191765591010695004891716513354517374979,1194024836163457154,"I am getting this compile error when I make my program. For some reason it thinks open is an implicit function declaration:
```sh
tsh.c:102:26: warning: implicit declaration of function ‘open’; did you mean ‘popen’? [-Wimplicit-function-declaration]
  102 |                 int fd = open(args[stdinFile], O_RDONLY);
      |                          ^~~~
      |                          popen
```
Here are the headers I have imported:
```c
#include <stdio.h>
#include <stdlib.h>
#include <unistd.h>
#include <string.h>
#include <ctype.h>
#include <signal.h>
#include <sys/types.h>
#include <sys/wait.h>
#include <errno.h>
#include <asm-generic/fcntl.h>
```
Does anyone know why this might be the case?",posted_in_channel
191765591010695004891716513354517374979,1202775982612946944,"When I do that then it errors with one of my class to open, saying it doesn't have enough arguments:
```sh
In file included from /usr/include/fcntl.h:314,
                 from tsh.c:15:
In function ‘open’,
    inlined from ‘redirectStdout.part.0’ at tsh.c:119:12:
/usr/include/x86_64-linux-gnu/bits/fcntl2.h:50:11: error: call to ‘__open_missing_mode’ declared with attribute error: open with O_CREAT or O_TMPFILE in second argument needs 3 arguments
   50 |           __open_missing_mode ();
      |           ^~~~~~~~~~~~~~~~~~~~~~
make: *** [<builtin>: tsh] Error 1
```
Here is where it's complaining at:
```c
int fd = open(args[stdoutFile], O_WRONLY | O_CREAT | O_TRUNC);
```
The documentation says `open` can have only two arguments, having only the pathname and flags, but for some reason it doesn't like this",posted_in_thread
191765591010695004891716513354517374979,1194024887996653569,"I pass every test except test13. When I'm restarting the first job, my code gets stuck when it's looping in `waitfg`. I've found out using some print statements that after I enter `waitfg`, the sigchld handler gets called but then immediately exits without entering the loop because `waitpid` returned 0. And then the state of the job never gets changed and the handler isn't every called again so `waitfg` just loops forever. So I'm kind of confused on how my handler gets called but the child isn't ready to be reaped yet.",posted_in_channel
191765591010695004891716513354517374979,191765591010695004891716513354517374979,"I figured out my own problem. Without giving stuff away, the problem was I was not accounting for what the `./mysplit` program does. The Lab details tell you what it does and I realized that I was not accounting for multiple processes that it starts. Hopefully that sets someone on the right path if they have the same issue with test13",replied_to
191765591010695004891716513354517374979,277656830372749361549898847761764876878,If you look at trace11.txt and the test you can see that test 11 sends `SIGINT` to every process. test12 deals with `SIGSTP` . Make sure you uncommented the `SIGINT` installer as well. Hopefully that can help you figure out what's going on.,replied_to
191765591010695004891716513354517374979,1194024960109334618,So has the due date for the socket treasure hunt been pushed back to Tuesday on learning suite? Just confirming because I didn't see an announcement.,posted_in_channel
29936682767796862839964343909396498069,1194024960109334618,"I'm having a really bizarre bug where my recvfrom calls will seemingly randomly return -1 when we have an opcode of 3, causing tests to fail (though this also occurs while I'm testing my code). Has anyone else run into a similar issue?

Edit: It seems the error is ""invalid argument"".",posted_in_channel
292423548552196420580725423375892758732,277656830372749361549898847761764876878,When I tried it the way you did it also didn't show a zombie but when I typed both pids in manually it did,replied_to
292423548552196420580725423375892758732,1194024243554431118,When I tried it the way you did it also didn't show a zombie but when I typed both pids in manually it did,posted_in_channel
307041291113035625575560484892705380920,1194341712940773417,"That's odd, I got mine for $25. Sounds sus haha, thanks for the PDF",posted_in_thread
307041291113035625575560484892705380920,1194024142513639434,Did you ever figure this out?,posted_in_channel
307041291113035625575560484892705380920,1194024189657628884,"On level 6, any tips on hiding the sha1sum digest information? Even if I try tailing the last line the proceeding 3 lines still appear in output",posted_in_channel
307041291113035625575560484892705380920,1194024309648265377,"I'm also a little lost on case 4, if anyone has any advice that'd be awesome! 🙂",posted_in_channel
307041291113035625575560484892705380920,1194024836163457154,In part 3 it says that the parent should wait until all of the children have called execve before making any waitpid calls. How exactly would you implement that?,posted_in_channel
307041291113035625575560484892705380920,1194024887996653569,"Just a heads up if anyone else gets stuck on this, there's a difference between the return value of parseline and the defined macros. Parseline will return 1 on a background job, whereas BG is defined as 2",posted_in_channel
307041291113035625575560484892705380920,1194024960109334618,"So I ran strace on this and these were my results, I'm getting a ""bad address"" error. I used the remoteAddr on my sendto() function adn localAddr on my recvfrom() function, any suggestions? Edit: I may have figured out, I changed localAddr to &localAddr",posted_in_channel
177884932582829012882818339431254852373,1194024189657628884,"My bandit.txt starts with ""Level0:/nbandit0/n/nLevel 1:"". Should I add anything on that empty line? It was given to us, I didn't run a command to get the password for level 0.",posted_in_channel
177884932582829012882818339431254852373,107348485964263613250601489243388282254,"I did, the `base64 -d` command got the job done",replied_to
236964044674320100166190076863234481461,1194024338177937451,"What parameter do I need to use for the accpet function of TCP? I am trying to use remote_addr and addr_len, but I got an error message that bad file descriptor.",posted_in_channel
236964044674320100166190076863234481461,1194024406561869896,Where can I find the myprog1.c file or Do I have to create and write the code the myprog1.c?,posted_in_channel
236964044674320100166190076863234481461,1194024836163457154,"I am trying to connect ssh by using the vscode, but I suddenly got this error and could not connect it again. How can I fix it?",posted_in_channel
236964044674320100166190076863234481461,1194024960109334618,"How can I include sockhelper.h to use the populate and parse_sockaddr()?
I put #include ""sockhelper.h"" on the top, but I got an error. Do I need to create sockhelper.h file on the lab file?",posted_in_channel
236964044674320100166190076863234481461,1194025010621321226,"I am doing the check point 4, and I just want to make sure if I am on the right track or not. 
Is it fine to have this response from the HTTP server?
I got a bad request. 

HTTP/1.1 400 Bad Request
Date: Tue, 26 Mar 2024 03:06:05 GMT
Server: Apache/2.4.57 (Debian)
Content-Length: 305
Connection: close
Content-Type: text/html; charset=iso-8859-1

<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>400 Bad Request</title>
</head><body>
<h1>Bad Request</h1>
<p>Your browser sent a request that this server could not understand.<br />
</p>
<hr>
<address>Apache/2.4.57 (Debian) Server at imaal.byu.edu Port 80</address>
</body></html>

From the instruction, it says that (NOTE: the commands below are still expected to fail.).",posted_in_channel
118468559367754007834032634315779200802,1194024406561869896,"Is anyone else having trouble sshing into the lab machines (I am on campus)? Are the lab machines down? I haven't been able to ping them, either",posted_in_channel
166781727650505191914011542414044208161,1194024142513639434,"In HW1, it said Use ""cdeccio/byu-cs324-f2023"" for CLASS_REPO_PATH, but I believe it is ""cdeccio/byu-cs324-w2024"" for CLASS_REPO_PATH ?",posted_in_channel
282214174269604572285737938437765597308,1192932762009743486,"yeah lol, I was just going to say something about the ssh not working",posted_in_channel
282214174269604572285737938437765597308,1194024836163457154,Diagram of multiple pipes and children processes,posted_in_channel
282214174269604572285737938437765597308,1205647344306098256,"It's very hard for me to understand without drawing things out, and I also want to help others understand better. Here's a series of drawings that show the step-by-step timeline of a pipeline with multiple pipes",posted_in_thread
282214174269604572285737938437765597308,1194024960109334618,"Hey I'm posting this in case it tripped anyone else up, but you don't have to use htons() on the port if you use populate_sockaddr(), it does it for you inside the function. I was confused for a bit until I saw that",posted_in_channel
282214174269604572285737938437765597308,1194025159582031882,me when my program crashes and I don't know why,posted_in_channel
125831475142104118841167596917535727369,1192932762009743486,where can we find the answers for,posted_in_channel
125831475142104118841167596917535727369,1207386075228799026,I'm running into this same issue. Did you figure out if and where the answer can be found? I'm not sure if I'm allowed to Google it or not,posted_in_thread
125831475142104118841167596917535727369,1195854568156827749,"It’s not working well for me, either",posted_in_thread
125831475142104118841167596917535727369,1194024142513639434,"When adding a new SSH Key on GitHub, should the key type be “authentication” or “signing”?",posted_in_channel
125831475142104118841167596917535727369,1196597844212199424,Did you ever figure this out?,posted_in_thread
125831475142104118841167596917535727369,1196557849795494060,Turns out name needs to be in quotes. s1=getenv(“CS324_VAR”);,posted_in_thread
125831475142104118841167596917535727369,1195810735192813608,Did this ever get figured out?,posted_in_thread
125831475142104118841167596917535727369,1194024189657628884,"I’m stuck on level 5 (getting the password for level 6). I figured out the name of the thing inside level6.tar.gz, but I can’t figure out how to get inside it using stdout rather than extracting. Does anyone have any guidance?",posted_in_channel
125831475142104118841167596917535727369,1194024338177937451,"When I run ""nc -1 1025"" just before question 24, I get this:                                                                              nc: invalid option -- '1' 
usage: nc [-46CDdFhklNnrStUuvZz] [-I length] [-i interval] [-M ttl]                                                                 [-m minttl] [-O length] [-P proxy_username] [-p source_port]                                                                          [-q seconds] [-s sourceaddr] [-T keyword] [-V rtable] [-W recvlimit]                                                                [-w timeout] [-X proxy_protocol] [-x proxy_address[:port]]                                                            [destination] [port]                                                                                                                                                                                                                                                                                                                                                    Then the terminal command line prompt appears again. I try to connect my client and I receive the message ""could not connect"". Is nc supposed to behave like this? Is there something I need to do differently?",posted_in_channel
125831475142104118841167596917535727369,1213371852307562506,"I'm not sure I quite understand. I tried what I think you meant, but it still won't connect. We don't have to run anything else, like a command with the server, right?",posted_in_thread
125831475142104118841167596917535727369,1213347335292063744,"I realized the command is nc -l port, not nc -1 port.",posted_in_thread
125831475142104118841167596917535727369,1211893420180897812,Did you ever figure this out?,posted_in_thread
125831475142104118841167596917535727369,1194024406561869896,"Does anyone know how to compile myprog1.c  and place ""the resulting binary in www/cgi-bin""? Right now I'm running gcc myprog1.c > binary.txt, but afterwards binary.txt is still blank.",posted_in_channel
125831475142104118841167596917535727369,1194024836163457154,Initialize char * s,posted_in_channel
125831475142104118841167596917535727369,1205026668012634122,"That's the syntax I'm trying to use, I get "" error: subscripted value is neither array nor pointer nor vector "" any time I call pipeList[i][1] or pipeList[1][0]",posted_in_thread
125831475142104118841167596917535727369,1202414529393328178,My char *cmdline is initialized to size MAXLINE. Is there anything else I need to do to get the segmentation fault to go away?,posted_in_thread
125831475142104118841167596917535727369,1194024887996653569,"Checkpoint 1 says to ""Run the executable in the context of the child process using execve()"". I'm confused about what the first two arguments of execve() should be in this case. Any suggestions?",posted_in_channel
125831475142104118841167596917535727369,1207838131265740851,"Yes. In the while loop condition inside waitfg(), check whether ((job exists) && (job state == FG)",posted_in_thread
125831475142104118841167596917535727369,1194024960109334618,"For checkpoint 1, I'm getting an error: invalid initializer when I try to set server and port to argv arguments. Am I understanding correctly that server and port should be type char [] (with an additional port variable of type int) and that the outer dimension of argv holds those variables?",posted_in_channel
125831475142104118841167596917535727369,1214605506404950087,I'm getting the same issue. Did you figure this out?,posted_in_thread
125831475142104118841167596917535727369,1194025010621321226,"For the call to bind() before checkpoint 2, how should we know what to put for the third parameter, addrlen? Should addrlen equal MAX_OBJECT_SIZE?",posted_in_channel
125831475142104118841167596917535727369,1223486598696534128,from maxparis: keep track of the totalBytesRead and pass that as the parameter of send(),posted_in_thread
125831475142104118841167596917535727369,1223783705324027955,Are your buffers the correct size?,posted_in_thread
301404480614492085242838111690568286605,1194024338177937451,https://discord.com/channels/1192932762009743483/1213236992658378762/1213237242160746536,posted_in_channel
301404480614492085242838111690568286605,1194024836163457154,try `include <fcntl.h>` instead of `include <asm-generic/fcntl.h>`,posted_in_channel
301404480614492085242838111690568286605,1202718326657126462,"that didn't seem to fix the problem for me. all of the executables/perl scripts have executable permissions already.

since none of these errors come from my tsh executable (verified by running examples manually), am I good to just turn the code in?",posted_in_thread
301404480614492085242838111690568286605,1194024887996653569,"I used sscanf, which takes the string to scan, the printf-esque format string, and the variable to store the results. it returns the number of variable successfully filled",posted_in_channel
68097956052202351707609823926021123903,1192932762009743486,What’s up?,posted_in_channel
108375949644053805444461862858096575429,1192932762009743486,Can reading quiz 10 be adjusted to allow for late submissions like the other quizzes?,posted_in_channel
64013925169078585243889559889563888838,1194024189657628884,"my autograder isnt working either, do i need to install python or something?",posted_in_channel
277656830372749361549898847761764876878,1194024142513639434,"Does this look correct for cloning your private repo?
```
username@lab-machine:~/my-repo$ git remote -v
origin    ssh://git@github.com/username/my-repo (fetch)
origin    ssh://git@github.com/username/my-repo (push)
upstream    ssh://git@github.com/kentseamons/byu-cs324-w2024 (fetch)
upstream    ssh://git@github.com/kentseamons/byu-cs324-w2024 (push)
```",posted_in_channel
277656830372749361549898847761764876878,1194024189657628884,"I'm stuck on the level 9, getting the password for 10.

I've tried this  `<command> 2>&1` to redirect std error to the same place to stdout, but I'm not sure if this is correct.

Any suggestions on that and also figuring out the rest of the commands to get the password?",posted_in_channel
277656830372749361549898847761764876878,1194024243554431118,"For Part 2 question 6

```
If you were to run the fork and ps commands from question 4 again at the same times as you did before, what special line of code could you add to fork.c to eliminate the process with state ""Z"" from the output of the second ps command?
```

My output didn't have any processes listed with a `z`. Just `s`

Is there something I need to make sure is in my `ps` command?",posted_in_channel
277656830372749361549898847761764876878,277656830372749361549898847761764876878,This is what my output looks like? Question 6 seems to imply that there should be a zombie process,replied_to
277656830372749361549898847761764876878,1199756891128082502,"I think so. My output looks like this:

```
USER         PID    PPID S CMD                    
username 1278791 1278479 S fork       
username 1278792 1278791 S  \_ fork  
```

Is that what you're refering too?",posted_in_thread
277656830372749361549898847761764876878,1194024309648265377,"For Scenario 8, I'm stuck. I'm trying to use handler 5, but I'm confused why it calls handler 9 and prints out `7`. I haven't figured out how to interrupt it from printing that out",posted_in_channel
277656830372749361549898847761764876878,1205176309932621834,Would I check that by adding a debug statement to print out the timing in `sleep_block_loop()`? Is that what you mean?,posted_in_thread
277656830372749361549898847761764876878,1194024406561869896,"For Part 3 of the HTTP when our CGI program needs to send the headers and the response body, does the note `Remember, the socket has been duplicated onto standard output.` mean that sending is simply using printf to output the headers and response body?",posted_in_channel
