source,target,edge_type,content
225,58,posted_in_channel,"Hey, not sure why, but the tests work on my machine, but... apparently crash the auto grader?"
225,136,posted_in_channel,"Hey, so the google form at the start of the text walkthrough doesn't work yet."
324,136,posted_in_channel,Trying to follow the project 0 tutorial and this is what I'm getting on my macbook when I try and run the local tests. Is it a different command on mac or am I doing something wrong?
324,278,posted_in_thread,sure!
212,1,posted_in_channel,could anyone remind me how pytest works / what command to run / where to find that info? been a minute lol
212,136,posted_in_channel,"I'm not quite sure how, but I don't seem to have any actions available on my github after pushing up my changes. The tutorial doesn't mention any kind of set up, I assumed it just came standard with the github classroom thing"
212,138,posted_in_thread,kagren11
499,47,posted_in_channel,Do we need a  parse_datalog function within the parser class when verifying the grammar?  Or should that somehow be part of the datalog class we are required to have?
499,415,posted_in_thread,I have this same question
499,199,posted_in_thread,"<@190134597370118144> Kind of a side question, but for the union, how to you access the relations in the database?"
472,1,posted_in_channel,would anyone be able to help for a sec on project 4? The TA's are done.
472,102,replied_to,"Okay, I’m pretty sure I know what’s going on."
472,47,posted_in_channel,Anyone know how to fix this github issue?
472,439,posted_in_thread,thank you!!
472,78,posted_in_channel,would anyone be available for a sec to help on project 4?
500,29,posted_in_channel,"For project pass off, do we just merge our code into main, or do we create a new branch with a new pull request?  The instructions say to close and reopen the feedback pull reuqest, is this causing the test suit to run on main, or on a new branch?"
500,58,posted_in_channel,I'm getting these errors on both buckets when I run the test on github.  The tests pass when I'm on local.  Anybody know anything about this?
500,248,posted_in_thread,"If your tuples are stored in a set, it still wont order them.  You need to put them in a `List` and call `.sort` on the list."
500,501,posted_in_thread,Figured it out.  I used tabulate to visualize the relations.  Looks like the test suite doesn't download the requirements from the `requirements.txt` file.  I removed tabulate from my project and test worked.
502,29,posted_in_channel,Hey! I'm getting this issue when I try to push my project 1 to git. Any suggestions?
502,47,posted_in_channel,"Hey, I'm having this error when I try to run my program with for project 2. Any suggestions?"
502,51,posted_in_thread,How do I do that?
503,439,posted_in_thread,"I am also seeing that, and I deleted those files too, but it did not work"
435,47,posted_in_channel,You have to make changes to the branch before you can make a pull request. Hit the new branch button and then go to that branch and add a readme file or make a slight change on github. Then you should be able to have an option that lets you make the pull request. That's what I did anyway and it worked for me
330,29,posted_in_channel,"im trying to run test.py but every time i try to run it my code just runs without giving me any output or anything, its doesnt error and it wont give output it just instantly allows me to run it again, am i stupid or am i doing something incredibly wrong?"
330,47,posted_in_channel,"do i need to clone the repository into the project 1 folder, or does this need to be its own separate thing?"
330,78,posted_in_channel,when is the amount of time of github processing the request that I should know its a problem? Currently sitting on about 5 mins with my most recent close
441,189,replied_to,That's what he told our class. Friday's lecture basically had him going over what we've been learning and how it relates to the project
441,1,posted_in_channel,"question for the practice exam, but also in general. Can we do a resolution on like 5 or statements at a time or do we have to do it 4 seperate times when we have multiple ors of the right format?"
441,504,posted_in_thread,No project 3 hackathon this time
441,16,posted_in_thread,"the second one, so yeah, that answers my question, I'll do all the steps"
441,29,posted_in_channel,Quick Question regarding Project 1: I cloned the project before the pass-off tests were changed. I saw that a commit was made to my repo that presumable contains the changes needed for the new pass-offs. Can I just pull the changes or do I need to generate a new repo entirely?
441,101,replied_to,"I ended up splitting it up line by line, but just iterated over all the characters and the FSA would determine how many characters to erase from the line when a token was detected.

Like here is an example:

::-(:):

The first token that would be detected is "":"", I modified the FSA to count the number of characters the token is made out of. Once a token has been returned by the FSA manager, I add it to the token list then continue on with the rest of the line (erasing the number of characters that made up the previous token)

:-(:):

Then I run this through, which gets detected as the "":-"" token, this has a length of two, so I erase the next two characters. 

(:):

Pass it through, repeat the same process, until the line has no more characters, then I move onto the next line, repeat the process from the beginning again, and run through the entire file until it all works out.

How I got the length of the repeated token, is everytime it passed through any FSA it would count the number of times it moved from a different state. like for "";-"", it would say 'okay I found : add one to the number of characters to erase"" and so on. Couldn't figure out any other way to determine the length of the token other than this as some tokens are dynamic in nature and can't be precalculated.

This would also work if you just went over the entire file like this, instead of line by line. Just my two cents"
441,505,posted_in_thread,"I did, and I solved it by making the fsa_classes directory a python package"
441,291,posted_in_thread,"Which is why I figured it would be best to take the lexed characters off of the beginning of the input then keep running it over and over till everything has been read, but I can't think of an easy way to determin how many characters formed the token"
441,506,posted_in_thread,when we import Callables we have the option to import it `as function` simply because funciton is easier to remember thatn Callable. This is not required and you can just call them Callables if you want
441,42,posted_in_thread,"perfect thanks, I used the file structure that the repo came with, and it looks like it already has an __init__.py but I didn't import it as a package. Quick question, if I import it as a package do I need to refer to it as package_name.class each time I reference the class or can I use an alias to avoid that?"
441,43,posted_in_thread,thanks!
441,58,posted_in_channel,"I have completed my project and all pytest tests pass when I run them locally on my machine, but opening the pull request on GitHub then runs the autograder which fails. I really have no idea where to start to fix this since the GitHub autograder doesn't give feedback and I'm passing all tests locally. Any simple fixes or something I'm doing wrong?"
441,231,posted_in_thread,I pushed the code and triple checked that the latest commit was included in the check
441,91,posted_in_channel,"Hello, I have ""completed"" project 5a but my Directed Acyclic Graph is not very Acyclic (it has one loop. I can see where my SCCs are but for some reason the algorithm doesn't give it to me. I've quadruple checked all 4 steps end I'm still not sure what's going wrong. I don't want to post it here, but could a TA or someone who had completed the lab review my work and help me find my error?"
441,269,posted_in_thread,"Still not sure why it wasn't giving me output differences, but I got it either way"
441,507,posted_in_thread,"You will need to do two traversals, and they both will use different data structures. For your first traversal, all you need is postorder, so a list of ints will do (I recommend recursion for keeping track of your stack). Since the second traversal is only to find the SCC's, you will only need one data structure to store that. A list of lists of ints worked well for me (although a list of sets of ints would also do the job). Each tree in your forest represents one SCC so one list or set of ints within your larger list would represent one tree or SCC. The overall list represents the forest, so a list of trees or SCC's which needs to be ordered, as the first tree traversed represents the sink SCC which should be evaluated first, and so forth. Let me know if I answered your question or if you're still confused"
441,447,posted_in_thread,I was about to ask the same 😂. I was wondering if we just had to match rows but I guess it is just undefined. Thanks!
441,110,posted_in_channel,"Quick question, do y'alls textbooks have this question for HW 5, I have an older edition and want to make sure it's the same"
441,277,posted_in_thread,"OK good just making sure, thanks!"
441,312,posted_in_thread,"I think VSCode is the way to go, but if you really like jetbrains that much (like me) you can use jetbrains pycharm, which is their python IDE"
355,29,posted_in_channel,Any reason why it would deny me permission to clone the repo in VS?
355,356,posted_in_thread,My mistake was copying the SSH link. Should just be the https link
355,310,posted_in_thread,Hey so I’m running into the exact same problem. I changed the command to python -m pytest test.py -v -vv —bucket=80 and it’s giving me this error now
508,58,posted_in_channel,"Has anyone had trouble getting the tests to pass in github? All the tests pass for me locally with pytest but when I submit to github I just get ""Error: exit with code 2"""
211,1,posted_in_channel,Does that mean like the first part of the code where you print the adjacency list? Or the lines that say 'SCC: ' and then the list of rules?
211,509,posted_in_thread,Have you tried clearing your cache?
211,29,posted_in_channel,"I am also having problems with pytest, I get this error. But if I change test.py to test nothing happens and chatgpt is no help. I've already verified installation of pip, pytest, and even re-installed python. Nothing seems to work

Error while finding module specification for 'test.py' (ModuleNotFoundError: __path__ attribute not found on 'test' while trying to find 'test.py'). Try using 'test' instead of 'test.py' as the module name."
211,253,posted_in_thread,"I didn't use an FSA for that. Instead, when I tested to see which FSAs returned true, I made the option for if everything returned false it just makes the token right there instead"
211,53,posted_in_thread,"If you never figured that out, I had the same problem and its because when I was initializing my variables of type datalog or type parameter, instead of writing ""= Parameter(whatever var)"" I was just writing ""= whatever var"" and it was just storing as a string instead of an actual instance of the class object"
211,58,posted_in_channel,"im getting an odd error when trying to run the pytest command. 

unrecognized arguments: --bucket=80

how am i supposed to test my code"
211,407,posted_in_thread,i was one file up 🤦 Thank you
211,78,posted_in_channel,Does bucket 100 take waaayy longer for anyone else?
211,105,posted_in_channel,"When we're doing the logical proofs and are told to do it by ""Contradiction with Resolution"" but we can just use Resolution and we don't use Contradiction, will we be docked points?"
211,110,posted_in_channel,Am I trying to prove ¬(p v q) or ¬(p ^ q) in question 23 of 10a?
211,271,posted_in_thread,Thank yall so much
211,136,posted_in_channel,"Just in case anybody is in the same boat as me, on my Windows machine the command ""python"" or ""python -3"" never does anything, the actual code for me is ""py -3"". Just fyi in case anybody is struggling to get any of the terminal commands running"
211,311,posted_in_thread,"I was having the same problem! If somebody else is struggling, choose the non-default testing option, called pytest, and then you have to wait a long time for it to install. I wasn't patient enough so it just caused problems haha"
400,58,posted_in_channel,Is anyone else getting this issue when running the Github autograder? All of the pytest buckets pass when I run them locally so I know its not an issue with my code
400,163,replied_to,"If you look under the `Facts:` section, you'll see that there's no fact that matches that query where the second parameter is a constant `'c'`"
257,29,posted_in_channel,"When I select a kernel to run the Jupyter Notebook through, I select Jupyter Notebooks and it requires a password which I don't have. Am I doing something wrong?"
257,337,posted_in_thread,"Yeah, actually I selected something different and now vs code is installing an extension ipykernel or something, maybe that will fix it"
257,47,posted_in_channel,"In the TA help video, the data structures only store string values of predicates in the datalog program object, not the actual objects themselves. Is this acceptable for project 3?"
257,436,posted_in_thread,"You should be skipping over comments, you shouldn't fail because of one. You can do this by running advance_input() if the current token is COMMENT"
257,58,posted_in_channel,Somehow Project 3 broke my lexer even though it worked fine in Project 1 and 2?
257,250,posted_in_thread,"Yes. After debugging I found that it lexes the entire file but breaks because there are multiple newlines at the end, which was never tested in previous projects. The program works when I remove the newlines"
257,78,posted_in_channel,"I'm having the same problem where my lexer breaks but I don't know why, did you find a solution?"
257,257,replied_to,"If you're having that same problem with your lexer, it seems this is the first project where a line with whitespace and nothing else is being tested, which was breaking my lexer. Fixing that made input3 work"
257,325,replied_to,"I'm having the same problem where my lexer breaks but I don't know why, did you find a solution?"
257,110,posted_in_channel,Do we need to account for FOLLOW sets in our parse table and add “Pop” cells?
257,434,posted_in_thread,Same. Help?
257,136,posted_in_channel,"Has anyone figured out how make breakpoints with the debugger? I have Python and the extension activated, but the run button and debugger is in a completely different spot and clicking doesn’t create breakpoints like in the video"
510,110,posted_in_channel,"can someone clarify this for me? For homework 13 it says we need to use ""null quantification"" for problem 4 as defined on LS:

This rule says that I can go from
∀ x P(x) ∧ ∃ z R(z)
to
∀ ∃ z x P(x) ∧ R(z)

Is that last line a typo, where the for all symbol is followed by the there exists symbol?"
510,115,posted_in_thread,Thanks!
5,1,posted_in_channel,"On Project 5a, there was a grading issue that I discussed with Professor Goodrich today. People were docked on question 4 because they did not give the evaluation order for the SCCs, when the problem didn't actually specify that the order was required. Professor Goodrich suggested that I post this here. If you or a loved one has been affected by this, you may be entitled to compensation, so talk to Prof Goodrich about it.
(TAs, you might want to boost this post so that everybody who needs to see this can)"
258,1,posted_in_channel,Does anyone know where to find the zoom link for class? He mentioned recording each class.
258,47,posted_in_channel,"is anyone else having issues with their data getting deleted when you run your ""clearcurrentpredicate()""function? I am not sure if python automatically uses pointers but when I add the predicate to my datalog program data structure and then clear the current predicate it just deletes the predicate from both."
258,223,posted_in_thread,are you getting output like this?
258,58,posted_in_channel,I don't think it should
258,78,posted_in_channel,i believe those are ids
258,91,posted_in_channel,Can someone help me understand how the 3 nested for loops should work adding edges?
258,270,posted_in_thread,yes that helps a ton!
511,29,posted_in_channel,Do we need to do anything on Learning Suite to submit the project or is pushing the changes to GitHub and doing the feedback thing enough?
511,512,posted_in_thread,Thank you!
318,1,posted_in_channel,"correct, it's only 2 points out of 100 (not including the weekend) meaning monday would only be 4 points off. as for the queue, it will probably be less busy but maybe not by much."
318,3,replied_to,"correct, it's only 2 points out of 100 (not including the weekend) meaning monday would only be 4 points off. as for the queue, it will probably be less busy but maybe not by much."
318,513,posted_in_thread,the zoom link for all sections can be found under an announcement on ls
318,514,posted_in_thread,png would also be fine
318,515,posted_in_thread,correct
318,516,posted_in_thread,the zoom links for all sections can be found in an announcement on learning suite.
318,512,posted_in_thread,you can submit to ls to have a record of your code if you want but that is not required
318,298,posted_in_channel,"Project 1 Help Video:
https://youtu.be/q7Vhi4iF9yk

Watch this video after you have read the project 1 specifications, which can be found under the content tab in Learning Suite"
318,517,posted_in_thread,on thursdays it is normally only open till 3:30
318,490,posted_in_thread,"bullet points 2 and 3 are slightly wrong. you'll run through all the rules, then if any of them returned something other than zero, you run through all the rules again. you know you are done when you run through all the rules and they all return zero."
318,149,posted_in_channel,I’m feeling sick as well today. I’ll still be working my same hours just remotely. Sorry for any inconvenience!
318,157,posted_in_channel,<Person> submitted a .heic file for question 4/5
318,518,posted_in_thread,same with <Person>
94,1,posted_in_channel,ඞ
94,514,posted_in_thread,"Oh, sweet! Another caveat; I really prefer to do work on a computer rather than on paper. I've shown all my work in all previous assignments, and I actually did the assignments on a notepad filed that I screenshot and turn in. Is that fine? I can show you an example so you don't have to figure out what I mean, if that'd be better."
94,29,posted_in_channel,"What syntax would I use to check for a new line? For my comment FSA, I need to allow it to keep going when there's a space but need to stop it when it gets to a line break."
94,394,posted_in_thread,"For more info:
- Submitted to github in the hopes that I'd magically get all the tests correct. Turns out, I forgot to take some code out, so I went to run the local tests instead to revise my code and such before committing to git again. Realized I had no idea how to
- Tried running python -m pytest test.py (various things in front of there) but they all gave me different errors.
- Tried running the test.py file itself but it says pytest is fake, which is annoyingly reminiscent of project 0 but I feel like I'm not supposed to be able to just run that file

I really have no clue what I'm doing with the terminal and wish that the material thus far had been a little more informative of it. I still don't know what most of the commands we use mean."
94,395,posted_in_thread,"Oh. Uh, well, if I had known the .split() method then I woulda done that for sure. Thank you for the info, I've been using \n shenanigans to make everything work!"
94,47,posted_in_channel,"In the project 2 demo code video, the diagram shown says that Parameter is just a string, but in the slides, it says that Parameter is a string and a boolean. Should I make my class with the string and boolean, or just use it as a string?"
94,102,replied_to,String and Boolean.
94,396,posted_in_thread,You ended up being right! I was using the wrong syntax for when I was adding stuff to Parameter lists. Thank you!
94,58,posted_in_channel,I've been looking through the resources and can find little to nothing about how to make the Header class. Where can I find something on what functions the Header class should have?
94,228,posted_in_thread,"Uhhhh I haven't run into this issue since project 0 but if I recall correctly what fixed it for me was using:
`python -m pytest test.py -v -vv --bucket=80`"
94,409,posted_in_thread,"Ah, that's basically what I ended up doing, but mine exclusively used for each loops and included a variable that counted upwards."
94,91,posted_in_channel,"For Project 5a when doing postorder, do we use the postorder where the first node popped is 1 in postorder, or do we do it where the preorder affects postorder value? (Like, if we go R0 -> R1 -> R2 and then pop R2, is the postorder of R2 supposed to be 1 or 4?)"
94,419,posted_in_thread,Thank you!
94,105,posted_in_channel,"Should I ask questions about the preparation exam here or in the homework channel?
And for question 3 on the prep exam, what's the starting symbol?"
94,352,posted_in_thread,Thank you!
94,110,posted_in_channel,"After making my first attempt at the homework, I ran into an explanation for one of the questions that I got wrong that seems to have a typo. Am I misunderstanding this, or is it supposed to say ""cannot be in the power set""?"
94,347,posted_in_thread,Either I am doing something very wrong or this question was designed to have its answer look like a very anxiety-inducing multiple choice answer sheet.
94,123,posted_in_thread,gotcha!
94,130,posted_in_thread,"I was also looking through the answers thinking that the last part needed to be a concat rather than a union, but I'm still confused about the part where it accepts any string starting with a C. Does (a U b)* include any string with any number of a's or b's? Because with the examples of the Kleene star we've gone over so far, it led me to believe that that would only include things like {c, ca, caa,...,cb, cbb, cbbb,...} and not cab or cabab or cabbaa. Am I misunderstanding the concept?"
94,461,posted_in_thread,"I don't have the exact question with me atm, but it was the first of the questions about power sets with empty sets"
94,136,posted_in_channel,"I ran ""python3 test_script.py"" and both bucket 80 and bucket 100 say ""pytest"" is not recognized. Here's what I've tried to do to fix it so far:
- I looked through the video and the walkthrough, video says to run ""pip install pytest"" which I did, and it didn't fix this issue. 
- I then went and looked up how to install pip, and using the command I found online it said ""requirement already satisfied"" to everything. Didn't fix the issue.
- Restarted my computer to make sure everything was installed. Didn't fix the issue
- Tried running ""pip install -U pytest"". It said ""requirement already satisfied"" to everything. Didn't fix the issue
- Also of note, on bullet point i of the walkthrough, it says ""If pytest is"". I presume that's supposed to say something after that?"
94,310,posted_in_thread,Windows
519,1,posted_in_channel,Do we have class in person today?
519,29,posted_in_channel,Do we need to anticipate multi-line strings?
325,1,posted_in_channel,What day is the project 3 hackathon again?
325,102,replied_to,I don't think that's possible.
325,29,posted_in_channel,Do you guys know if all the FSAs can be implemented with a single accept state?
325,47,posted_in_channel,How are you having them add into the list? Can you post a short snippet of code?
325,78,posted_in_channel,Did anyone have trouble only with input3 in bucket 100?
98,1,posted_in_channel,Does anyone want to go over the practice final questions in the library?
98,29,posted_in_channel,Did you guys make a new file for each FSA?
98,91,posted_in_channel,Did you guys end up using recursion for the post order list?
98,105,posted_in_channel,I'm in the library right now if anyone wants to go over answers on the final practice
98,110,posted_in_channel,That's what I did
98,149,posted_in_channel,Will there be anyone in the office today?
160,1,posted_in_channel,"@ the ta's: Do yall know if I can still get full points on Project 1, since my final commit for was on the due date? I didn't know how to run the autograder until the day after (i understand this is only two points we're talking about here but every bit may count in the end)"
160,29,posted_in_channel,"Random question, if someone were to make a comment and then put the ""\n"" character in their comment, would that bust my code's ability to make it through the comment? If so, how come no other programming language that I know of struggles with this? How does my python IDE know the difference between the newline character and... whatever code they use to represent a newline? Could I find out what that code is and somehow bash it into my code, just to mess with my IDE? That's all."
160,66,replied_to,"So your comment fsa is supposed to stop reading when it hits a new line character. As far as I know datalog doesn't include strings or comments that span multiple lines, or at least we're not dealing with any. None of the test cases have a new line character in a comment so I don't think you have to worry about it."
160,367,posted_in_thread,Did you ever find a solution for this? I'm currently struggling with the same
160,393,posted_in_thread,what did you end up doing?
160,333,posted_in_thread,How did you fix this? How do you pass in an instance rather than the class object itself?
160,47,posted_in_channel,Dude yes absolutely
160,51,posted_in_thread,maybe get rid of the period at the front? I think that should work
160,299,posted_in_thread,"Any idea where this is coming from? I just had the folder open before, then I closed out of VSCode, and when I got back in this hit me. I have a bunch of Jupyter stuff installed, and the thing was running before: any ideas?"
160,58,posted_in_channel,we good to start on Project 3 yet?
160,61,replied_to,i mean... if you can do it right? I doubt anyone would deny you the right
160,401,posted_in_thread,"I don't understand this, and it looks like it's the only thing I have left to fix. How is an empty row still a row? Do I need to make a set with the empty string in it? The empty set itself doesn't seem to be working for this case."
160,402,posted_in_thread,Thank you so much!
160,78,posted_in_channel,Has anyone gotten an absurdly fast time for project 4?
160,91,posted_in_channel,I don't have an autograder on my github page for project 5. Does anyone know how I can get one?
160,204,posted_in_thread,"project 4 on the left with its autograder in the feedback, project 5 on the right without it"
160,316,posted_in_thread,"It sounds like we should update the tutorial to include all the things we need to download. Like git, pytest, and whatever else"
3,1,posted_in_channel,How much longer is the help queue open tonight?
3,19,posted_in_thread,Thank you!
3,520,posted_in_thread,"I have, yeah"
3,29,posted_in_channel,The TA help slides suggest the first part of the project should be making a ToString() function for the Token class. How have people implemented theirs?
3,102,replied_to,Don't think so.
3,375,posted_in_thread,...I'm only now seeing it. I suppose I'll just copy my code from Main to that file?
3,376,posted_in_thread,Thanks
3,47,posted_in_channel,"I have just realized I am going to have a problem submitting my code to github. I did not use the clone command from VisCode, but installed the files manually by downloading the .zip folder from GitHub. That means I have nothing to push my code to. How can I solve this?"
3,377,posted_in_thread,"I get this error when I try to run that command: ""fatal: not a git repository (or any of the parent directories): .git"""
3,58,posted_in_channel,"Why exactly does this project require a custom Tuple class, when it's already a base class in Python?"
3,404,posted_in_thread,"So select1 only selects 1 row, and select2 gets two?"
3,76,posted_in_thread,"Maps in python are called 'dicts', right?"
3,78,posted_in_channel,"I keep getting this error when I try to run my code, and I'm scratching my head at how to solve it"
3,383,posted_in_thread,"No, a dictionary"
3,91,posted_in_channel,"Testing some code now, is the post-order process for input5 the following?
`[2, 1, 0, 3, 4]`"
3,110,posted_in_channel,I would like to second this question
3,189,replied_to,"But in the list of premises, step 4 is ""not(p *__or__* q)"""
3,135,posted_in_channel,TA Queue today and tomorrow *really* be like:
3,149,posted_in_channel,Will there be any TAs today?
189,1,posted_in_channel,"Heyo. I know that we don't have class today but since the room will be open, would anyone want to still come during class time and go over the answers to the midterm review? I know that myself and one other person will be there (from 1 to 2)."
189,29,posted_in_channel,"From all the test cases I've seen, yes"
189,47,posted_in_channel,yes
189,105,posted_in_channel,I believe so. I don't think our prof. has published it yet as well as the 2nd midterm and final. I am curious though as to when we will get access to the practice exam...
189,110,posted_in_channel,Is it just me or is there a typo on 12a?
363,1,posted_in_channel,This is basically all we need to see to know we have it turned it correctly right?
363,102,replied_to,According to the TA when I talked to them about it.
363,29,posted_in_channel,it this all we need to know the project has been submitted correctly?
521,136,posted_in_channel,IPyKernel
521,522,posted_in_thread,You need to designate what kernel you will use to run the notebook. If youre using VScode there is generally an option at the top right of the screen to choose a kernel to run.
348,365,posted_in_thread,"I'm having a very similar issue in the ModuleNotFound department, but it doesn't seem to matter how many folders I specify, my files just seem to be unable to communicate with each other. Any ideas?"
348,136,posted_in_channel,"Any advisory getting all of this to work properly in CLion? I installed Python and I think I got the github stuff transferred adequately but when I try to run it it just keeps telling me it ""can't find '__main__' module"""
348,312,posted_in_thread,"Oh... on the Jetbrains website it says CLion can run Python, so I figured I could. I suppose I will be humbled and use VSCode though, since I will probably not find any help here for any other program 😢"
102,29,posted_in_channel,"Honestly, for the style guide, I would check. But if the style guide doesn't say anything about it, I would actually still put it in."
102,47,posted_in_channel,I heard it from a few others.
102,436,posted_in_thread,"This is a fine way of implementation, but I would actually take out all the comments in your lexer copied over to Project 2 from Project 1"
102,261,posted_in_thread,He is correct.
102,439,posted_in_thread,Yes. I do.
102,91,posted_in_channel,Can you guys pin this message.
102,110,posted_in_channel,"So, S can only go to ""ABe"", as in S --> ABe. So you would represent that first row with just a bunch of ""ABe""s"
102,207,posted_in_thread,"As for your actual question, that's what I'm going to ask the TAs today 😅"
102,136,posted_in_channel,Same.
102,236,replied_to,"^ In which case if this is your problem, I recommend this…go inside the thread and go through the websites."
102,139,posted_in_thread,"Okay, thanks."
102,142,posted_in_thread,"Okay, good to know."
50,47,posted_in_channel,Is gitLab already set up for submissions? I’m pretty sure I have everything right but I keep seeing a 0/100. Is this something on my end or gitLab?
66,1,posted_in_channel,Comments shouldn't have a \n in them. The comment token will end when it hits a new line
66,29,posted_in_channel,"This is also the problem I'm stuck with. All the FSAs are designed to only check if the input starts with the correct token, otherwise it defaults to the error state. If we throw the entire input through each FSA then only one will come back with anything and all the others will loop through their error states over and over."
66,163,replied_to,That means wherever you're trying to run it you need to add a parameter. For example if you tried something like add_fsa.run() it wouldn't work because you have to pass a string to your FSAs. To fix it you can add something inside the parenthesis like add_fsa.run(input_string}
66,32,posted_in_thread,Weird. I was under the impression key words trumped everything.
66,370,posted_in_thread,<@372604023921967104> try changing the line from fsa_classes.add_fsa to project1_classes.fsa_classes.add_fsa
66,256,posted_in_thread,Send a screenshot of your run function
66,358,posted_in_thread,I'm having the same problem but moving my files around hasn't been able to fix it. Some help would be great
66,291,posted_in_thread,You could try len(any_token)
66,47,posted_in_channel,My parse parameter function returns self.get_prev_token_value() and my parse parameterList returns a list of strings. I don't use the parameter class there. I only use the parameter class in the predicate class definition.
66,58,posted_in_channel,"Why does the definition for the project function in the demo code use a list of integers?
def project(self, row_indexes: list[int])
Wouldn't we want a list of the column headers? Those aren't always integers are they?"
66,78,posted_in_channel,That's how long mine took as well and it submitted just fine on github
66,91,posted_in_channel,"Something seems to be wrong with several test cases in the buckets. My code runs very quickly and gets everything rightt except the number of passes and an occasional output line. For example in input 6 R0 is a rule on the marriedTo relation. Just by looking at the rule it is obvious that there should only be one pass through. The scheme is marriedTo(X,Y) and the rule is marriedTo(Y,X). It should only take one iteration to print out all the resulting facts. I'll never need to run through that twice. BUT the answer output says there are two passes. It also includes a second line that repeats the rule.to_string function, something we shouldn't need as there are no new facts and should only appear if we ran throug the function again. This problem is repeated several times in input 6 and later inputs aswell. Also bucket 100 is ridiculously hard to test. Because answer 8 is so long I can't actually scroll up far enough to see what lines I got wrong."
66,105,posted_in_channel,"For question 5c on the practice exam (and any similar questions on the exam) should we write out ""AdPop"" and ""pusha aBB to the stack"" between each step or just the stack and input string?"
66,110,posted_in_channel,Whitespace needed in HW4 FSA
66,523,posted_in_thread,"So I'm trying to figure out this undefined token. If we get an unterminated string, is the value of the unterminated string just the entire rest of the input file? If not how do you know where to stop? Do you go to the end of the line?"
66,359,posted_in_thread,Do I need one of the transition inputs to be ' ' for the space between 12:36 and am? Or should is that not necessary?
163,1,posted_in_channel,Will the Project 2 overview sessions on Wednesday and Friday be recorded?
163,29,posted_in_channel,"I keep getting a ""no tests ran in 0.02s"" message when I try to use the test buckets. Has anyone else encountered that?"
163,370,posted_in_thread,"It doesn't necessarily bug out, it'll just say ""there's no module named fsa_classes"", when there in fact is such a module. And if I create a little test with say, my ColonFSA class to see if I can get it to run on its own, it doesn't work. But if I move that ColonFSA class to the same file as my base FSA class, it will then work. So it seems like my stuff isn't importing correctly"
163,47,posted_in_channel,I'm confused about the Domain section and the significance of those values. I don't see where it's talked about in the project details
163,58,posted_in_channel,"Silly question but can someone explain to me why in the input0 in bucket 80, (A,'c') isn't a valid query?"
163,403,posted_in_thread,Yeah on the 3rd and last I get Yes(14) instead of Yes(8) on both of them
163,68,posted_in_thread,Awesome thanks
163,408,posted_in_thread,"Ah, shoot I guess my Parameter class is incomplete because I don't have that"
163,78,posted_in_channel,Am I correct in thinking that our project4.py file is going to be looking pretty much the same as our project3.py file from last project?
163,383,posted_in_thread,What ended up being the issue? I'm having a similar problem of creating way too many tuples when I evaluate rules
163,384,posted_in_thread,<@190134597370118144> where did you implement the fixed point algorithm part? Did you use the return size_before - size_after in <Person>'s demo code?
163,110,posted_in_channel,Part of the description in hw 4 question 3 goes over line numbers and string termination. Will those be a part of the FSA we're drawing or is that more just project1-related?
163,136,posted_in_channel,"Is anyone else still having trouble with pytest -v -vv --bucket=80 command on windows? If I use python - m it stops giving me an error, but it just puts me into a python prompt instead of giving me any output like it says in the document"
1,61,posted_in_channel,"<@&1126568267176222800> A question for those who have taken this class already - when did you start prepping for the projects in this class? As in, today in class, prof. noted we wouldn't have all the info covered to start project 1 until the 18th. Do you think its worth it to look through it well before (say, now) or to wait until closer to that date?"
1,6,posted_in_channel,I'm trying to wrap my brain around how the size of a power set is just 2^(number of elements in the original set). Anyone got any sort of intuition as to how that comes to be? It just seems like wizardry to me right now.
1,236,posted_in_channel,Figures for 13.2.2
1,101,posted_in_channel,Yall does anyone know where to find the readings we are supposed to do?
1,524,posted_in_channel,https://tenor.com/view/hello-there-hi-there-greetings-gif-9442662
1,513,thread_in_channel,
1,504,thread_in_channel,
1,14,thread_in_channel,
1,448,thread_in_channel,
1,449,thread_in_channel,
1,15,thread_in_channel,
1,16,thread_in_channel,
1,17,thread_in_channel,
1,450,thread_in_channel,
1,18,thread_in_channel,
1,19,thread_in_channel,
1,520,thread_in_channel,
1,20,thread_in_channel,
1,514,thread_in_channel,
1,213,thread_in_channel,
1,515,thread_in_channel,
1,174,thread_in_channel,
1,451,thread_in_channel,
1,509,thread_in_channel,
1,516,thread_in_channel,
1,214,thread_in_channel,
1,21,thread_in_channel,
1,22,thread_in_channel,
1,23,thread_in_channel,
1,494,thread_in_channel,
1,24,thread_in_channel,
1,25,thread_in_channel,
1,26,thread_in_channel,
1,27,thread_in_channel,
1,191,thread_in_channel,
1,28,thread_in_channel,
1,525,thread_in_channel,
1,392,thread_in_channel,
61,525,posted_in_thread,if its a set then yea order shouldn't matter
61,29,posted_in_channel,"I have a question about where exactly we are to start - I understand all the examples, I have read all the documentation as far as I am aware, but what I don't quite see - are we supposed to use the example code as a template? Like copy it and fill it in? Or do we have to create our own parent class and then child classes and code everything together from scratch, with those only as references?"
61,38,posted_in_thread,The undefined tokens value is just supposed to be the first character  of the illegal value. In the case of an unterminated string that's just the char '
61,296,posted_in_thread,Oh so we can use any of the files included in the repos as a basis for our code? That's very nice
61,47,posted_in_channel,sure
61,379,posted_in_thread,is that in a loop? wouldn't that only remove one token?
